2017-04-10 18:57:53,197 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 18:58:37,774 [Worker-20] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.github.sentimentalanalysis:github.sentimentalanalysis:0.0.1-SNAPSHOT @ /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/pom.xml.
2017-04-10 18:58:38,343 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 18:58:38,343 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 18:58:38,345 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 18:58:38,346 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:00:30,788 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:00:30,789 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
2017-04-10 19:00:30,790 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:00:30,791 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/test/resources
2017-04-10 19:00:33,060 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2017-04-10 19:00:33,060 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/pranjal/Documents/ADBMS/WordCount/Assignment4.part4/src/main/resources
